"event_id","r_event_id","trigger_id","source","host_group","host_group_id","export_month","exported_at_local","severity","severity_id","status","acknowledged","host","host_id","site_code","problem_raw","problem_signature","opdata","started_at_local","started_at_utc","recovered_at_local","recovered_at_utc","duration_seconds","duration_text","action_count","domain","component","scope","tags_text","tags_json","evidence_label"
"1388272302","1388272521","1345549","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FMS-45.119.218.141","30257","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:07:02+07:00","2026-04-07T09:07:02Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","148","2m 28s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272301","1388272520","1345546","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FMS-34.8.101.13","30256","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:07:02+07:00","2026-04-07T09:07:02Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","148","2m 28s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272298","1388272517","1107319","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FTTH-143.92.88.13","15995","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:52+07:00","2026-04-07T09:06:52Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","158","2m 38s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272297","1388272642","1107316","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FTTH-143.92.82.164","15994","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:52+07:00","2026-04-07T09:06:52Z","2026-04-07T16:09:37+07:00","2026-04-07T09:09:37Z","165","2m 45s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272296","1388273036","1107313","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FTTH-GoogleDNS","15993","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:52+07:00","2026-04-07T09:06:52Z","2026-04-07T16:09:50+07:00","2026-04-07T09:09:50Z","178","2m 58s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272299","1388272518","1107340","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-PE-VNPT-14.238.34.169","16002","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:46+07:00","2026-04-07T09:06:46Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","164","2m 44s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272294","1388272515","1107301","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-Google","15989","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:46+07:00","2026-04-07T09:06:46Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","164","2m 44s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272293","1388272514","1107298","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-GoogleDNS","15988","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:46+07:00","2026-04-07T09:06:46Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","164","2m 44s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272292","1388272513","1107295","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FMS-143.92.88.13","15987","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:46+07:00","2026-04-07T09:06:46Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","164","2m 44s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272317","1388272353","1107337","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-PE-FPT-42.115.45.57","16001","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:43+07:00","2026-04-07T09:06:43Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","151","2m 31s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272316","1388272351","1107331","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-FMS-143.92.88.13","15999","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:40+07:00","2026-04-07T09:06:40Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","154","2m 34s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272274","1388272350","1107328","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-FMS-143.92.82.164","15998","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:40+07:00","2026-04-07T09:06:40Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","154","2m 34s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272273","1388272349","1107325","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-GoogleDNS","15997","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:40+07:00","2026-04-07T09:06:40Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","154","2m 34s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272278","1388272356","1345543","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-FMS-45.119.218.130","30255","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:37+07:00","2026-04-07T09:06:37Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","157","2m 37s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272277","1388272355","1345540","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-FMS-45.119.218.141","30254","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:37+07:00","2026-04-07T09:06:37Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","157","2m 37s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272276","1388272354","1345537","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-FMS-34.8.101.13","30253","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:37+07:00","2026-04-07T09:06:37Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","157","2m 37s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272272","1388272348","1107322","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-FPT-Google","15996","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:37+07:00","2026-04-07T09:06:37Z","2026-04-07T16:09:14+07:00","2026-04-07T09:09:14Z","157","2m 37s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1388272300","1388272519","1333082","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMMSB-VNPT-FTTH-Google","30108","MSB","Unavailable by ICMP ping","unavailable by icmp ping","","2026-04-07T16:06:29+07:00","2026-04-07T09:06:29Z","2026-04-07T16:09:30+07:00","2026-04-07T09:09:30Z","181","3m 1s","0","UNKNOWN","UNKNOWN","UNKNOWN","Application: Status","{""Application"":[""Status""]}","SOURCE FACT"
"1387669861","1387674684","1350637","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:22:09+07:00","2026-04-07T07:22:09Z","2026-04-07T14:22:58+07:00","2026-04-07T07:22:58Z","49","49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387659187","1387667343","1350635","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:21:08+07:00","2026-04-07T07:21:08Z","2026-04-07T14:21:50+07:00","2026-04-07T07:21:50Z","42","42s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387655807","1387658419","1401596","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:19:59+07:00","2026-04-07T07:19:59Z","2026-04-07T14:20:47+07:00","2026-04-07T07:20:47Z","48","48s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387653308","1387655556","1401598","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:18:59+07:00","2026-04-07T07:18:59Z","2026-04-07T14:19:48+07:00","2026-04-07T07:19:48Z","49","49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387645671","1387652183","1057516","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:17:49+07:00","2026-04-07T07:17:49Z","2026-04-07T14:18:44+07:00","2026-04-07T07:18:44Z","55","55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387642489","1387655808","1057767","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:17:05+07:00","2026-04-07T07:17:05Z","2026-04-07T14:20:00+07:00","2026-04-07T07:20:00Z","175","2m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387640546","1387658497","1401599","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:17:00+07:00","2026-04-07T07:17:00Z","2026-04-07T14:20:51+07:00","2026-04-07T07:20:51Z","231","3m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387632365","1387666925","1401597","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:15:58+07:00","2026-04-07T07:15:58Z","2026-04-07T14:21:47+07:00","2026-04-07T07:21:47Z","349","5m 49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387632068","1387645214","1401591","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:15:52+07:00","2026-04-07T07:15:52Z","2026-04-07T14:17:43+07:00","2026-04-07T07:17:43Z","111","1m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387629812","1387656132","1350637","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:15:12+07:00","2026-04-07T07:15:12Z","2026-04-07T14:20:03+07:00","2026-04-07T07:20:03Z","291","4m 51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387629285","1387640519","1350636","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:15:05+07:00","2026-04-07T07:15:05Z","2026-04-07T14:16:57+07:00","2026-04-07T07:16:57Z","112","1m 52s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387628936","1387658671","1057693","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:15:01+07:00","2026-04-07T07:15:01Z","2026-04-07T14:20:56+07:00","2026-04-07T07:20:56Z","355","5m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387626366","1387632052","1350634","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:14:01+07:00","2026-04-07T07:14:01Z","2026-04-07T14:15:50+07:00","2026-04-07T07:15:50Z","109","1m 49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387626365","1387628587","1401599","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:14:00+07:00","2026-04-07T07:14:00Z","2026-04-07T14:14:50+07:00","2026-04-07T07:14:50Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387612953","1387628496","1057516","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:11:49+07:00","2026-04-07T07:11:49Z","2026-04-07T14:14:46+07:00","2026-04-07T07:14:46Z","177","2m 57s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387605041","1387614447","1401599","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:11:00+07:00","2026-04-07T07:11:00Z","2026-04-07T14:11:58+07:00","2026-04-07T07:11:58Z","58","58s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387602132","1387620273","1057634","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:10:01+07:00","2026-04-07T07:10:01Z","2026-04-07T14:12:59+07:00","2026-04-07T07:12:59Z","178","2m 58s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387599974","1387628778","1350635","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:09:09+07:00","2026-04-07T07:09:09Z","2026-04-07T14:14:59+07:00","2026-04-07T07:14:59Z","350","5m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387598887","1387618328","1401591","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:09:00+07:00","2026-04-07T07:09:00Z","2026-04-07T14:12:41+07:00","2026-04-07T07:12:41Z","221","3m 41s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387598653","1387604789","1401597","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:08:58+07:00","2026-04-07T07:08:58Z","2026-04-07T14:10:50+07:00","2026-04-07T07:10:50Z","112","1m 52s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387592738","1387597480","1401598","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:07:59+07:00","2026-04-07T07:07:59Z","2026-04-07T14:08:48+07:00","2026-04-07T07:08:48Z","49","49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387589454","1387627206","1350629","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:07:16+07:00","2026-04-07T07:07:16Z","2026-04-07T14:14:06+07:00","2026-04-07T07:14:06Z","410","6m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387587175","1387598886","1057767","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:07:05+07:00","2026-04-07T07:07:05Z","2026-04-07T14:09:00+07:00","2026-04-07T07:09:00Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387569189","1387583917","1350634","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:04:00+07:00","2026-04-07T07:04:00Z","2026-04-07T14:06:49+07:00","2026-04-07T07:06:49Z","169","2m 49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387568558","1387571407","1401598","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:03:59+07:00","2026-04-07T07:03:59Z","2026-04-07T14:04:49+07:00","2026-04-07T07:04:49Z","50","50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387566549","1387571278","1057516","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:03:49+07:00","2026-04-07T07:03:49Z","2026-04-07T14:04:44+07:00","2026-04-07T07:04:44Z","55","55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387562722","1387584072","1401596","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSEMS01","15350","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:03:11+07:00","2026-04-07T07:03:11Z","2026-04-07T14:06:50+07:00","2026-04-07T07:06:50Z","219","3m 39s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387561488","1387571571","1057634","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:03:04+07:00","2026-04-07T07:03:04Z","2026-04-07T14:04:52+07:00","2026-04-07T07:04:52Z","108","1m 48s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387561438","1387571622","1057575","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:03:03+07:00","2026-04-07T07:03:03Z","2026-04-07T14:04:58+07:00","2026-04-07T07:04:58Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387561027","1387583550","1401597","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:02:58+07:00","2026-04-07T07:02:58Z","2026-04-07T14:06:47+07:00","2026-04-07T07:06:47Z","229","3m 49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387547413","1387561053","1057767","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T14:01:05+07:00","2026-04-07T07:01:05Z","2026-04-07T14:03:00+07:00","2026-04-07T07:03:00Z","115","1m 55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387546694","1387551318","1401591","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T14:00:52+07:00","2026-04-07T07:00:52Z","2026-04-07T14:01:41+07:00","2026-04-07T07:01:41Z","49","49s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387545120","1387561446","1350629","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM04","15354","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T14:00:16+07:00","2026-04-07T07:00:16Z","2026-04-07T14:03:03+07:00","2026-04-07T07:03:03Z","167","2m 47s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387542466","1387556276","1350635","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T13:59:01+07:00","2026-04-07T06:59:01Z","2026-04-07T14:02:04+07:00","2026-04-07T07:02:04Z","183","3m 3s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387530378","1387544253","1401599","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T13:57:00+07:00","2026-04-07T06:57:00Z","2026-04-07T13:59:50+07:00","2026-04-07T06:59:50Z","170","2m 50s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387518805","1387541856","1057575","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T13:55:02+07:00","2026-04-07T06:55:02Z","2026-04-07T13:58:49+07:00","2026-04-07T06:58:49Z","227","3m 47s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387518382","1387521241","1401597","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM01","15351","SNT","HRIS HTTP Monitoring","hris http monitoring","","2026-04-07T13:54:57+07:00","2026-04-07T06:54:57Z","2026-04-07T13:55:48+07:00","2026-04-07T06:55:48Z","51","51s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387518381","1387521293","1057634","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM02","15352","SNT","Google HTTP Monitoring","google http monitoring","","2026-04-07T13:54:57+07:00","2026-04-07T06:54:57Z","2026-04-07T13:55:52+07:00","2026-04-07T06:55:52Z","55","55s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
"1387516967","1387542948","1350637","zabbix_api","All VNM","224","2026-04","2026-06-03T17:53:48+07:00","High","4","RESOLVED","false","VNMSNT-VSSPM03","15353","SNT","ITCenter HTTP Monitoring","itcenter http monitoring","","2026-04-07T13:54:16+07:00","2026-04-07T06:54:16Z","2026-04-07T13:59:04+07:00","2026-04-07T06:59:04Z","288","4m 48s","0","UNKNOWN","UNKNOWN","UNKNOWN","web: http(s)","{""web"":[""http(s)""]}","SOURCE FACT"
